Date,Time of Day,Day of Week,Latitude,Longitude,Neighborhood,Safety Index,Population Density,Median Income,Crime Type,Severity Score,Past Crime Density,Arrest Made,Temperature,Visibility,Event,Location Type,Unemployment Rate,Actions Taken,Police Station Proximity (km),Surveillance Cameras,Public Transport Score
2024-02-17,Afternoon,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,27,1,16.014937908875908,Rainy,None,Residential,5.903400670566638,6,7.52129952042717,13,3
2024-11-28,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,2,0,10.113005977453051,Clear,None,Residential,7.231367616220252,8,3.8820018512538916,15,10
2024-11-27,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,8,7,0,22.603553934920924,Rainy,None,Highways,6.275605280639309,9,9.23590910804573,16,9
2024-06-15,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,4,28,0,31.433121706674562,Clear,None,Commercial,8.728541508758756,6,0.4164392148343308,14,3
2024-09-27,Afternoon,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,8,0,1,2.5659553318923845,Clear,None,Commercial,6.3949133304423675,8,3.7703592950886096,6,2
2024-07-07,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,3,7,0,-3.6904539913246337,Foggy,None,Commercial,6.265859491904685,1,0.6984223043652955,15,4
2024-09-02,Night,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,2,18,0,6.354773637562857,Clear,None,Residential,5.073170169079577,9,5.388103398201982,3,6
2024-08-01,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,7,22,1,9.06960774859504,Rainy,None,Commercial,5.457695867862546,3,0.7139333868541725,2,10
2024-09-08,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,5,37,1,27.501385534334716,Foggy,None,Residential,8.52231896029724,6,2.732445303044355,17,9
2024-02-16,Afternoon,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,4,32,0,2.4669081445124075,Clear,None,Parks,7.634205030709474,8,7.5589690632749695,17,7
2024-03-01,Afternoon,Friday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,5,5,0,0.8721531057619725,Foggy,None,Parks,8.323526250514135,6,9.002191341581637,18,6
2024-06-12,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,4,15,0,23.479342378120545,Clear,None,Commercial,8.694624024394603,7,7.201047966153152,18,9
2024-10-03,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,3,9,1,28.523082148900173,Clear,None,Parks,7.6849603948688605,0,7.109210862791005,16,10
2024-01-10,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,28,0,5.271630276651367,Foggy,None,Commercial,7.53791900254111,3,5.3894362110109615,5,9
2024-11-21,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,9,44,1,12.941597787343166,Rainy,None,Parks,9.624906420460722,7,7.928556002781245,8,5
2024-03-12,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,8,9,1,9.256737799989736,Rainy,None,Residential,3.4756819181457375,2,4.584243844460424,18,3
2024-01-20,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,34,0,26.305080754055087,Clear,None,Commercial,9.308628522091562,4,5.6457691655540145,5,3
2024-09-05,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,8,34,0,13.222809435255925,Foggy,None,Residential,9.565467225090773,2,6.4583513264336485,5,8
2024-07-28,Night,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,7,15,0,10.968840745275568,Clear,None,Highways,7.948456973375695,8,2.73314749679387,18,2
2024-03-14,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,5,38,1,19.16232877111638,Rainy,None,Parks,5.784618425961751,9,9.924757369708734,1,9
2024-11-24,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,6,37,1,6.8178066163590145,Foggy,None,Residential,5.213007498056554,2,8.257411381455295,19,7
2024-07-02,Evening,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,8,10,0,18.784753347933126,Rainy,None,Residential,5.954845535629356,4,9.844392567397714,8,6
2024-04-06,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,3,15,1,19.862672539840467,Foggy,None,Parks,7.245117493059028,6,3.4743492692596156,9,10
2024-07-21,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,9,4,0,10.08594863901521,Clear,None,Highways,4.832618898005022,8,2.8890603346597343,6,3
2024-12-09,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,9,48,0,7.99165763920136,Rainy,None,Commercial,4.116308114247972,4,1.4840771258570498,11,7
2024-02-05,Evening,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,2,19,0,0.6972838850993313,Foggy,None,Residential,3.834515690132181,2,9.335768949139576,9,1
2024-01-28,Evening,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,1,16,0,25.40181281481615,Rainy,None,Highways,5.260371893606649,8,9.079897870650877,8,10
2024-07-18,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,7,42,0,16.821209291031085,Foggy,None,Residential,9.165428546080804,1,7.134384789370455,17,1
2024-10-06,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,1,16,0,32.38301241719321,Rainy,None,Commercial,4.97014340482643,4,6.392308189749216,17,6
2024-11-19,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,6,41,0,33.88894129259251,Clear,None,Parks,7.191946679361908,5,7.788210508274651,2,5
2024-10-26,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,7,36,0,8.088630261964198,Rainy,None,Highways,5.165181443644258,4,0.9925846833780364,2,7
2024-11-30,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,7,29,0,-0.36253282331663694,Foggy,None,Highways,3.6709186159773894,1,2.5598975932286128,1,10
2024-08-09,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,7,29,1,31.410656165162372,Rainy,None,Residential,5.947621584360343,10,3.8779352349743226,8,6
2024-08-17,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,3,34,0,33.22739502480469,Rainy,None,Commercial,4.320408246223086,5,7.757024124904628,3,3
2024-10-08,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,9,39,0,1.8515880351373681,Clear,None,Residential,8.508215042366189,5,2.9539948880490567,12,2
2024-11-08,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,7,5,1,6.112096148384101,Rainy,None,Residential,7.846923770450789,5,2.7261248656777237,7,2
2024-04-01,Afternoon,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,8,27,0,-4.578157482709253,Rainy,None,Highways,4.885574262865816,7,5.925856460150398,18,10
2024-11-23,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,21,0,1.218027459573432,Clear,None,Parks,10.24261938323431,8,9.89468949061831,14,8
2024-02-13,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,7,28,0,-2.2265124450395346,Clear,None,Highways,5.933010064857374,0,1.6834863523088048,13,4
2024-11-11,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,2,31,1,15.09899125209213,Rainy,None,Commercial,11.137232648282462,5,7.825906429896995,0,3
2024-10-15,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,4,23,0,33.30417068883593,Clear,None,Parks,9.666885935236483,1,0.48819563557004964,4,8
2024-05-24,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,3,7,1,25.61217168200058,Foggy,None,Parks,8.249366114259978,0,9.074335161551064,6,7
2024-10-04,Morning,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,2,18,0,3.883395966143963,Foggy,None,Residential,9.180359221304059,7,8.142737256482551,11,10
2024-10-10,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,17,0,23.176505971387613,Clear,None,Highways,6.770936939998531,10,8.47850514761678,5,10
2024-06-28,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,5,24,0,28.860750277255704,Clear,None,Commercial,10.701876749833854,0,8.219122159601488,10,7
2024-05-02,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,5,45,0,17.461092672534278,Clear,None,Residential,10.83518790174297,9,3.218209339363425,3,4
2024-07-01,Night,Monday,40.7128,-74.006,Downtown,3,25000,60000,Theft,3,13,0,16.566024204727064,Rainy,None,Highways,5.700917106547797,10,0.8104739011647626,14,9
2024-10-04,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,8,25,0,32.82814036966376,Clear,None,Residential,5.11699035580429,10,8.219264784834749,11,7
2024-02-03,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,44,1,19.57058897200799,Rainy,None,Parks,7.741426803705167,5,5.7702513035927,13,10
2024-02-18,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,9,21,1,0.33948838900696554,Rainy,None,Commercial,6.407568928435281,0,9.044812528331335,14,10
2024-06-17,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,2,8,0,5.764224220720386,Rainy,None,Parks,9.238148704538869,7,8.287878756520106,8,4
2024-03-19,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,6,45,0,25.75096341389798,Foggy,None,Parks,4.4398963647977485,6,1.9052801824995105,1,8
2024-08-07,Night,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,3,19,0,14.652417128567873,Foggy,None,Residential,6.550503372864418,0,3.2042959383074607,10,6
2024-03-31,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,8,22,0,8.268688244283776,Clear,None,Highways,3.135321656098731,4,4.731815702558013,6,10
2024-12-01,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,4,1,0,31.62818720302306,Clear,None,Highways,4.6965539919952395,6,6.475338158238147,9,7
2024-01-28,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,9,6,0,23.39047793765826,Rainy,None,Highways,5.158775914316108,2,6.080360951881359,1,5
2024-09-28,Night,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,5,42,0,12.723318875581448,Clear,None,Residential,4.733246709820563,7,2.541129946446781,0,3
2024-07-03,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,6,34,0,12.43046948562995,Rainy,None,Commercial,7.685579807154047,0,3.350425822988931,3,5
2024-04-18,Evening,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,6,13,0,13.957714810512016,Foggy,None,Commercial,4.401514020182077,0,4.449582554225599,9,4
2024-02-09,Afternoon,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,9,3,1,34.09218297697519,Rainy,None,Commercial,5.279264500356472,0,9.770903385034433,7,4
2024-05-29,Afternoon,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,5,10,0,18.61040148335551,Rainy,None,Highways,7.589346416931585,8,3.038719265443486,18,3
2024-07-12,Night,Friday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,24,0,26.879845260108063,Foggy,None,Highways,11.943456322679165,2,0.5264156456595416,10,2
2024-12-16,Evening,Monday,40.7128,-74.006,Downtown,3,25000,60000,Assault,9,4,0,0.7531254971264723,Foggy,None,Commercial,9.159717265200829,9,1.5063492741656528,7,1
2024-08-15,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,7,3,0,-2.9420203809741086,Rainy,Festival,Residential,4.291177675985616,4,4.628626823715476,13,5
2024-05-23,Evening,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,6,27,1,19.16488088101267,Foggy,None,Residential,10.759451024622411,2,1.0459937655548999,16,6
2024-01-06,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,8,24,0,17.45484757399698,Foggy,None,Highways,4.7508879875340915,10,3.2580932501374087,17,10
2024-06-23,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Theft,2,17,1,33.62779933102823,Clear,None,Parks,8.006447924017333,9,5.876708916460966,6,9
2024-04-12,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,1,37,0,1.7162349759880646,Clear,None,Parks,6.447780346205716,6,5.223652070111184,16,1
2024-05-07,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,1,24,0,33.85882040894782,Clear,None,Highways,5.935549690641693,2,6.319257867086844,0,6
2024-04-22,Afternoon,Monday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,8,6,0,-4.245148001671182,Foggy,None,Highways,5.2719214079714725,4,8.40688714109531,9,7
2024-09-21,Night,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,7,48,1,33.00398736520775,Clear,None,Parks,6.717106015450311,9,7.055435519036704,3,6
2024-02-14,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,0,1,28.535467727443184,Rainy,None,Parks,8.610686932445436,8,3.9993616577587767,14,5
2024-06-29,Morning,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,3,10,1,21.556935199661527,Rainy,None,Commercial,7.389903835661768,0,6.807374941181155,1,3
2024-03-29,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,5,49,1,14.73829572257938,Foggy,None,Highways,7.594482471627241,9,4.535331809070795,10,2
2024-10-13,Night,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Assault,4,30,0,6.463857967624197,Foggy,None,Parks,6.595609331320983,6,6.220384783841102,1,9
2024-01-19,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,2,47,0,15.271547555234033,Foggy,None,Parks,5.027107421581983,10,9.305280477362853,17,1
2024-12-06,Evening,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,7,15,1,19.582766762855353,Foggy,None,Commercial,5.893805179167272,10,7.766279245293488,4,4
2024-02-07,Night,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,9,0,0,11.853278027770958,Foggy,None,Parks,6.936828021601191,3,9.735090981974018,1,8
2024-04-19,Afternoon,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,5,43,0,2.929998930559883,Rainy,None,Commercial,8.792021935615226,3,4.84218430213764,17,2
2024-05-12,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,2,22,0,-2.6977426017641593,Clear,None,Highways,5.514540047837366,10,3.921812192284495,15,3
2024-04-11,Evening,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,8,8,1,28.24714955584625,Rainy,None,Residential,10.619726868268181,3,1.7195658174911435,4,3
2024-01-28,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,1,0,0,17.888293704505944,Rainy,None,Commercial,11.372372627919319,4,4.441077280020506,6,4
2024-06-10,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,6,45,0,1.377947015125205,Clear,None,Parks,5.951934697173677,6,4.747725612712239,3,5
2024-06-07,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,5,40,0,31.354846298532493,Foggy,None,Parks,8.122851611288873,8,7.261332059331709,13,7
2024-04-23,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,9,28,1,10.536593116761864,Rainy,None,Commercial,9.755837950168427,6,7.606091359304889,5,10
2024-10-17,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,6,25,0,24.22763068037088,Clear,None,Commercial,5.6453667884840515,8,0.4544462036146337,16,4
2024-06-12,Afternoon,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,5,40,0,-1.5752122572991079,Rainy,None,Parks,6.941043276331421,9,3.2593537104793904,1,9
2024-01-25,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,5,4,0,17.39192075141908,Clear,None,Parks,5.591305821778324,3,2.941261402287513,6,9
2024-09-25,Afternoon,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,3,29,1,30.623170768674292,Foggy,None,Parks,9.672641707970758,9,6.71358200537231,16,9
2024-11-14,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,1,9,0,15.959257649096674,Foggy,None,Residential,7.907416366469696,10,6.066359703228124,9,1
2024-12-25,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,3,29,0,-0.5233182376692946,Rainy,Christmas,Highways,7.8037855362259325,7,2.791783014454906,15,8
2024-11-05,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,3,44,0,18.904307628885153,Foggy,None,Highways,3.035231918408373,10,5.1076789025449525,15,2
2024-07-11,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,3,26,0,-2.7059014063548226,Foggy,None,Highways,7.893551624608829,1,0.21045108930074896,19,8
2024-09-09,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,4,45,1,-0.16994276111059747,Rainy,None,Highways,11.812047715258295,2,7.637637869694099,12,8
2024-08-07,Evening,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,5,1,0,8.872718256497766,Foggy,None,Highways,8.87909704753152,9,4.788111031146558,8,4
2024-10-13,Evening,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Assault,3,48,0,16.407225711983443,Rainy,None,Residential,9.144027277826456,2,1.7261062269670333,19,7
2024-03-27,Evening,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,6,2,1,12.151332755559284,Clear,None,Parks,7.368417359590803,10,5.7373971929172995,9,10
2024-05-20,Evening,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,9,43,1,5.998369519068639,Foggy,None,Highways,5.534432065002839,2,5.0526765628937875,11,6
2024-05-15,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,44,0,18.202017865643903,Rainy,None,Parks,6.311868206167248,6,4.051366123955211,11,10
2024-08-14,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,6,32,1,26.310479202620524,Rainy,None,Residential,4.17779994913323,9,2.1863366016942236,10,8
2024-07-09,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,3,36,0,24.97159843727076,Rainy,None,Residential,5.935818445627526,10,9.289804684473719,10,3
2024-07-30,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,5,49,0,34.990620575495804,Rainy,None,Commercial,6.093111967913719,3,8.65155081227721,19,10
2024-05-03,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,1,43,0,20.965227227050956,Clear,None,Residential,5.670892779751444,2,9.0534726275645,10,5
2024-06-26,Afternoon,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,1,16,0,17.104564708852315,Clear,None,Commercial,4.197371233669033,0,1.4762770678414743,15,7
2024-08-05,Evening,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,8,42,0,5.308288312276455,Foggy,None,Residential,5.207701535362482,7,6.136184435552046,10,2
2024-01-04,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,6,46,1,27.62726627459532,Rainy,None,Highways,6.074471510294458,9,4.667638766533816,3,8
2024-04-10,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,8,18,1,21.291998706169906,Clear,None,Parks,5.031080982411535,0,4.532079402953513,13,3
2024-08-13,Evening,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,6,37,1,25.968752419235834,Foggy,None,Highways,4.2767822987186666,4,4.329096111697531,13,7
2024-08-07,Evening,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,3,0,1,17.573920854173895,Foggy,None,Commercial,5.0701842886170265,0,3.487108856540209,8,3
2024-06-11,Evening,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,1,14,0,3.869282714835318,Clear,None,Highways,5.41968170681935,10,7.025848135906741,6,8
2024-03-29,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,7,23,0,-2.6500326597414547,Rainy,None,Parks,4.111660574584976,4,2.2667411983923564,19,1
2024-02-14,Morning,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,3,18,0,7.090623469359052,Foggy,None,Commercial,3.4134601610478748,2,2.714470296118812,13,7
2024-04-12,Evening,Friday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,37,0,14.99516692810522,Foggy,None,Residential,8.377573106064588,9,2.603078896118255,7,9
2024-03-12,Evening,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,45,0,12.506481506389488,Foggy,None,Parks,4.167353063591298,1,8.253712579160196,16,8
2024-12-30,Night,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,7,1,25.556560050333687,Rainy,None,Residential,4.205416722984072,5,8.679369674765072,10,6
2024-05-15,Evening,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,5,38,0,5.242611517933868,Foggy,None,Commercial,6.897675252749317,1,6.639292949180369,19,9
2024-03-30,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,3,32,0,9.734422345335707,Rainy,None,Highways,10.891385598395754,6,1.0262299582843117,0,1
2024-02-02,Afternoon,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,3,0,25.216293394411267,Clear,None,Parks,9.279715904367979,9,0.11632857831267521,19,9
2024-10-12,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,35,1,2.399674690646867,Clear,None,Parks,11.023931382365038,0,8.691380894890605,7,3
2024-08-13,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,7,11,0,27.750827342712178,Clear,None,Parks,6.719552989634647,4,7.919914723513683,9,10
2024-07-11,Afternoon,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,17,0,2.5694160360668405,Rainy,None,Residential,6.803906752273717,8,1.9834357537764384,14,9
2024-07-28,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,3,0,0,22.81061520684734,Clear,None,Residential,4.1148755906651,8,5.616246721041804,8,5
2024-07-20,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Theft,3,3,1,23.084426436309386,Foggy,None,Commercial,7.878173670498168,0,5.55384949264065,10,5
2024-02-08,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,3,40,1,27.120873088811393,Rainy,None,Parks,5.1480429527102896,10,2.4574187336869118,3,3
2024-03-12,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,2,13,1,30.55980108764014,Clear,None,Parks,6.901117423072914,9,3.808531846854203,1,10
2024-10-28,Afternoon,Monday,41.8781,-87.6298,Urban,5,15000,55000,Assault,2,38,1,8.464117877056827,Clear,None,Highways,9.33592318531328,5,5.3167660225073465,10,5
2024-11-15,Evening,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,6,32,1,9.640822121191594,Foggy,None,Parks,4.544380343309328,5,7.886289380197954,8,4
2024-01-15,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Theft,6,19,0,22.31809558696847,Rainy,None,Highways,9.697508999234604,1,7.01772828473376,9,6
2024-02-23,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,9,11,0,25.78505010996674,Foggy,None,Parks,9.431067174627564,10,9.007963227029359,8,4
2024-05-19,Evening,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,7,1,1,8.643348570525816,Foggy,None,Commercial,6.110099778235383,3,1.841839199130492,18,9
2024-08-21,Morning,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,9,31,0,21.124360044869206,Foggy,None,Parks,7.943181882225466,1,4.73047706227845,13,8
2024-01-11,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Assault,5,14,1,29.80173741619901,Rainy,None,Parks,7.889120187168506,2,7.358036646510072,13,6
2024-04-07,Morning,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,3,4,0,3.805905893172973,Foggy,None,Residential,4.06587979913432,6,3.756846696544765,3,4
2024-07-03,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,3,22,0,22.478120512026273,Clear,None,Residential,6.882974669004382,2,6.591000140897191,7,1
2024-08-07,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,6,19,1,9.502535087203064,Clear,None,Commercial,6.502896652166241,3,1.6151938943556339,4,5
2024-10-18,Night,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,5,44,1,19.59381849479664,Foggy,None,Commercial,4.471695414598626,9,6.480088148404516,15,2
2024-09-18,Morning,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,6,3,1,0.9833348236700656,Rainy,None,Parks,6.929657681423638,3,3.888274246805591,17,4
2024-11-08,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Assault,4,44,0,-3.8988637737591603,Clear,None,Parks,6.751338407428232,0,1.6936385582703983,11,6
2024-01-24,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,1,13,1,5.968053434355088,Clear,None,Commercial,7.569200359555262,6,5.02988313140736,8,2
2024-06-30,Afternoon,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,5,18,0,10.202671723533596,Clear,None,Commercial,6.724480043420236,9,8.772138350334616,7,10
2024-03-12,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Assault,9,25,0,4.842560783687823,Clear,None,Highways,8.399950125684558,2,9.52543669710832,12,8
2024-02-22,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,8,1,0,-3.661804244990874,Clear,None,Highways,3.345251281456807,1,5.500915323812866,19,2
2024-04-18,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,6,39,0,16.00763236720651,Clear,None,Highways,11.934709873407968,8,1.0015901958249251,4,7
2024-08-04,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,3,48,0,-0.13682705318549981,Clear,None,Commercial,10.849496824491577,1,7.411628977353616,12,7
2024-10-10,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,37,1,7.542044332751029,Clear,None,Parks,9.498164434478383,10,7.33814271121059,18,6
2024-11-15,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,9,18,0,25.277851423379524,Foggy,None,Commercial,7.314537248547457,10,4.337277691332956,13,1
2024-01-12,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,2,15,1,8.822676170461147,Clear,None,Residential,7.2637035215488455,7,2.301663883748931,11,7
2024-06-14,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,5,16,1,2.9382486057316903,Clear,None,Parks,7.031887949772953,3,5.443450370347279,10,1
2024-11-14,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,6,23,0,24.794917232275488,Rainy,None,Highways,7.31841149766298,4,5.4179384874164604,15,8
2024-09-23,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,2,49,0,24.63090644342898,Rainy,None,Parks,8.18183175756241,3,5.893490683077306,1,6
